PY_DM_TAG,MERCHANT_CAT,TRANSACTION_DATE,PERIOD,MONTH,MCC,INDUSTRY,MERCHANT_NAME,TRXN_CODE,AMOUNT,TRXN_COUNT,CARD_ACCEPTOR_ID,USD_PHP_TAG,DB_CR_TAG,DB_CR_AMOUNT,CONVERTED_AMOUNT
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5814,FAST FOOD RESTAURANTS,PYM*Shakey's Pizza,Sale Transaction,40324.4300000000000000,20,7250000002983,0,Debit,40324.4300000000000000,40324.4300000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5814,FAST FOOD RESTAURANTS,"PYM*WOW BRAND HOLDINGS,  ",Sale Transaction,2698.0000000000000000,2,7250000002983,0,Debit,2698.0000000000000000,2698.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5814,FAST FOOD RESTAURANTS,PYM*Aling Banangs Makat,Sale Transaction,1089.0000000000000000,1,7250000002983,0,Debit,1089.0000000000000000,1089.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5815,DIGITAL GOODS,PYM*Drumset Learning Ac,Sale Transaction,2292.0000000000000000,1,7250000002974,0,Debit,2292.0000000000000000,2292.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5815,DIGITAL GOODS,PYM*Pretty Little Templ,Sale Transaction,594.0000000000000000,2,7250000002974,0,Debit,594.0000000000000000,594.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5817,DIGITAL GOODS,PYM*ZAP Loyalty,Sale Transaction,35000.0000000000000000,1,7250000002983,0,Debit,35000.0000000000000000,35000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5817,DIGITAL GOODS,PYM*MarketingMaster IO,Sale Transaction,17000.0000000000000000,1,7250000002983,0,Debit,17000.0000000000000000,17000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5817,DIGITAL GOODS,PYM*UTAKPOS,Sale Transaction,203176.7600000000000000,7,7250000002983,0,Debit,203176.7600000000000000,203176.7600000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5817,DIGITAL GOODS,PYM*LIVE HELP 4 US COMP,Sale Transaction,20400.0000000000000000,1,7250000002983,0,Debit,20400.0000000000000000,20400.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5941,RETAIL,PYM*Tradezilla Corp.,Sale Transaction,27322.0000000000000000,2,7250000002974,0,Debit,27322.0000000000000000,27322.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5941,RETAIL,PYM*Certified Calm,Sale Transaction,21745.0000000000000000,5,7250000002974,0,Debit,21745.0000000000000000,21745.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5941,RETAIL,PYM*MPG Powerhouse Fitn,Sale Transaction,8815.0000000000000000,1,7250000002974,0,Debit,8815.0000000000000000,8815.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5941,RETAIL,PYM*Toby's Sports,Sale Transaction,212193.0600000000000000,19,7250000002983,0,Debit,212193.0600000000000000,212193.0600000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5943,OFFICE SUPPLIES,PYM*Scribe,Sale Transaction,2130.0000000000000000,2,7250000002974,0,Debit,2130.0000000000000000,2130.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5944,RESTRICTED,PYM*Newtrends Internati,Sale Transaction,54602.0000000000000000,3,7250000002983,0,Debit,54602.0000000000000000,54602.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5945,MISC RETAIL,PYM*SHAPEBLENDER MARKET,Sale Transaction,7193.2000000000000000,1,7250000002974,0,Debit,7193.2000000000000000,7193.2000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5945,MISC RETAIL,PYM*Pair O Dice Games a,Sale Transaction,3300.0000000000000000,1,7250000002974,0,Debit,3300.0000000000000000,3300.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5945,MISC RETAIL,PYM*Peekaboo and Compan,Sale Transaction,13340.0000000000000000,4,7250000002974,0,Debit,13340.0000000000000000,13340.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5945,MISC RETAIL,PYM*The Growing Brain P,Sale Transaction,5085.0000000000000000,1,7250000002974,0,Debit,5085.0000000000000000,5085.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5945,MISC RETAIL,PYM*Gaming Library,Sale Transaction,7630.0000000000000000,2,7250000002974,0,Debit,7630.0000000000000000,7630.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5946,RETAIL,"PYM*AGILE TECHNOLOGIES,  ",Sale Transaction,76960.0000000000000000,3,7250000002974,0,Debit,76960.0000000000000000,76960.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5948,RETAIL,PYM*Astrid Leather,Sale Transaction,1545.0000000000000000,1,7250000002974,0,Debit,1545.0000000000000000,1545.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5948,RETAIL,PYM*The 910 Group Inc,Credit Transaction,462.0000000000000000,1,7250000002974,0,Credit,-462.0000000000000000,-462.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5948,RETAIL,PYM*Legend Walker,Sale Transaction,1499.0000000000000000,1,7250000002974,0,Debit,1499.0000000000000000,1499.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5977,BEAUTY,PYM*Adization,Sale Transaction,11600.0000000000000000,1,7250000002974,0,Debit,11600.0000000000000000,11600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5977,BEAUTY,PYM*Ready Set Glow,Sale Transaction,694.0000000000000000,1,7250000002974,0,Debit,694.0000000000000000,694.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5992,GIFT,PYM*TFXPH FLOWERS AND G,Sale Transaction,18240.0000000000000000,3,7250000002974,0,Debit,18240.0000000000000000,18240.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5992,GIFT,PYM*BloomingailsPh,Sale Transaction,4450.0000000000000000,1,7250000002974,0,Debit,4450.0000000000000000,4450.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5992,GIFT,PYM*Designer Blooms,Sale Transaction,26584.5000000000000000,6,7250000002974,0,Debit,26584.5000000000000000,26584.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5992,GIFT,PYM*Fig and Vine Floral,Sale Transaction,13555.0000000000000000,1,7250000002974,0,Debit,13555.0000000000000000,13555.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Make and Bake for P,Sale Transaction,3679.0000000000000000,4,7250000002974,0,Debit,3679.0000000000000000,3679.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Ollie Ventures OPC,Sale Transaction,2800.0000000000000000,1,7250000002974,0,Debit,2800.0000000000000000,2800.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Petchola,Sale Transaction,9117.0000000000000000,1,7250000002974,0,Debit,9117.0000000000000000,9117.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Treatos by Joey,Sale Transaction,5137.0000000000000000,1,7250000002974,0,Debit,5137.0000000000000000,5137.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Noah's Ark Pet Well,Sale Transaction,6710.0000000000000000,1,7250000002974,0,Debit,6710.0000000000000000,6710.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Paleo Pet,Sale Transaction,10388.8000000000000000,1,7250000002974,0,Debit,10388.8000000000000000,10388.8000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5995,RETAIL,PYM*Whole Pet Kitchen P,Sale Transaction,6845.2800000000000000,4,7250000002974,0,Debit,6845.2800000000000000,6845.2800000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5996,RETAIL,PYM*Suntra Internationa,Sale Transaction,8100.0000000000000000,1,7250000002974,0,Debit,8100.0000000000000000,8100.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Baby Hub Philippine,Sale Transaction,11872.0000000000000000,5,7250000002974,0,Debit,11872.0000000000000000,11872.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*GoShavy,Sale Transaction,719.1000000000000000,1,7250000002974,0,Debit,719.1000000000000000,719.1000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,"PYM*ELC Beauty, Inc.     ",Sale Transaction,8640.0000000000000000,3,7250000002974,0,Debit,8640.0000000000000000,8640.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Magwai,Sale Transaction,2958.2000000000000000,2,7250000002974,0,Debit,2958.2000000000000000,2958.2000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*The MAVERICK,Sale Transaction,2270.0000000000000000,2,7250000002974,0,Debit,2270.0000000000000000,2270.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,"PYM*Rags2Riches, Inc.    ",Sale Transaction,13300.0000000000000000,1,7250000002974,0,Debit,13300.0000000000000000,13300.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*SAAN-SAAN CRAFTS,Sale Transaction,990.0000000000000000,1,7250000002974,0,Debit,990.0000000000000000,990.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Ted Ellis Trading,Sale Transaction,3235.0000000000000000,1,7250000002974,0,Debit,3235.0000000000000000,3235.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Homura Online Store,Sale Transaction,3490.0000000000000000,2,7250000002974,0,Debit,3490.0000000000000000,3490.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Perfume Philippines,Sale Transaction,17519.0000000000000000,4,7250000002974,0,Debit,17519.0000000000000000,17519.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Hairreve,Sale Transaction,2627.0000000000000000,1,7250000002974,0,Debit,2627.0000000000000000,2627.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Elemie Naturals Inc,Sale Transaction,10975.0000000000000000,3,7250000002974,0,Debit,10975.0000000000000000,10975.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*The Slim Firm,Sale Transaction,2640.0000000000000000,1,7250000002974,0,Debit,2640.0000000000000000,2640.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*HEATSEEKER ONLINE S,Sale Transaction,1600.0000000000000000,2,7250000002974,0,Debit,1600.0000000000000000,1600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Davines Philippines,Sale Transaction,6250.0000000000000000,3,7250000002974,0,Debit,6250.0000000000000000,6250.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Your Best Hair Inc,Sale Transaction,35860.0000000000000000,8,7250000002974,0,Debit,35860.0000000000000000,35860.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Hiess?nce,Credit Transaction,402.0000000000000000,2,7250000002974,0,Credit,-402.0000000000000000,-402.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Ninma Herbal Produc,Sale Transaction,57435.0000000000000000,16,7250000002974,0,Debit,57435.0000000000000000,57435.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Smart Air,Sale Transaction,399.0000000000000000,1,7250000002974,0,Debit,399.0000000000000000,399.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Hiess?nce,Sale Transaction,169102.0000000000000000,8,7250000002974,0,Debit,169102.0000000000000000,169102.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*Tahanan Pottery Sho,Sale Transaction,12130.0000000000000000,2,7250000002974,0,Debit,12130.0000000000000000,12130.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,5999,RETAIL,PYM*VMV Hypoallergenics,Sale Transaction,5000.0000000000000000,1,7250000002974,0,Debit,5000.0000000000000000,5000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*CAMERON RESIDENCES,Sale Transaction,1006.1300000000000000,2,7250000002974,0,Debit,1006.1300000000000000,1006.1300000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*THE ASTON PLACE CON,Sale Transaction,8071.4200000000000000,4,7250000002974,0,Debit,8071.4200000000000000,8071.4200000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*Aseana Holdings Inc,Sale Transaction,11920.0000000000000000,4,7250000002974,0,Debit,11920.0000000000000000,11920.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*ALLEGRA GARDEN PLAC,Sale Transaction,95320.6000000000000000,14,7250000002974,0,Debit,95320.6000000000000000,95320.6000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*THE CRESTMONT CONDO,Sale Transaction,82612.4800000000000000,2,7250000002974,0,Debit,82612.4800000000000000,82612.4800000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*Alta Vista Boracay,Sale Transaction,438.2300000000000000,1,7250000002974,0,Debit,438.2300000000000000,438.2300000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*ALDER RESIDENCES CO,Sale Transaction,1386.5000000000000000,4,7250000002974,0,Debit,1386.5000000000000000,1386.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*VERDON PARC CONDOMI,Sale Transaction,1974.6700000000000000,1,7250000002983,0,Debit,1974.6700000000000000,1974.6700000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,6513,REAL ESTATE,PYM*BELLAGIO 3 CONDOMIN,Sale Transaction,1151.8600000000000000,1,7250000002974,0,Debit,1151.8600000000000000,1151.8600000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Lucky Waku-Waku Bea,Sale Transaction,2500.0000000000000000,1,7250000002974,0,Debit,2500.0000000000000000,2500.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*CAMPUESTOHAN HIGHLA,Sale Transaction,96000.0000000000000000,5,7250000002974,0,Debit,96000.0000000000000000,96000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Malaya Beach Resort,Sale Transaction,6599.2000000000000000,1,7250000002974,0,Debit,6599.2000000000000000,6599.2000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Apnea Dynamics Inc.,Sale Transaction,4536.0000000000000000,1,7250000002974,0,Debit,4536.0000000000000000,4536.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Voda Krasna Resort,Sale Transaction,5175.0000000000000000,1,7250000002974,0,Debit,5175.0000000000000000,5175.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Millennial Resorts,Sale Transaction,134715.8400000000000000,6,7250000002974,0,Debit,134715.8400000000000000,134715.8400000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Lenox Hotel,Sale Transaction,7150.0000000000000000,3,7250000002974,0,Debit,7150.0000000000000000,7150.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Patio Pacific Borac,Sale Transaction,15905.0000000000000000,1,7250000002974,0,Debit,15905.0000000000000000,15905.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7011,HOTELS,PYM*Blue Coast Beach Ho,Sale Transaction,69650.0000000000000000,1,7250000002974,0,Debit,69650.0000000000000000,69650.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7032,RECREATIONAL CAMPS,PYM*DreamcourtPH,Sale Transaction,17800.0000000000000000,13,7250000002974,0,Debit,17800.0000000000000000,17800.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7221,SERVICES,PYM*Elysian Espace,Sale Transaction,5950.0000000000000000,1,7250000002974,0,Debit,5950.0000000000000000,5950.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7230,CLOTHING SERVICES,PYM*Posh Nails Inc.,Sale Transaction,39995.0000000000000000,1,7250000002974,0,Debit,39995.0000000000000000,39995.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7277,SERVICES,PYM*Mindcare Club,Sale Transaction,3500.0000000000000000,1,7250000002974,0,Debit,3500.0000000000000000,3500.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7277,SERVICES,PYM*In Touch Community,Sale Transaction,2600.0000000000000000,1,7250000002974,0,Debit,2600.0000000000000000,2600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7298,BEAUTY,PYM*SkinStation,Sale Transaction,4400.0000000000000000,3,7250000002974,0,Debit,4400.0000000000000000,4400.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7333,SERVICES,PYM*Team Manila Graphic,Sale Transaction,7852.0000000000000000,4,7250000002974,0,Debit,7852.0000000000000000,7852.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7342,SERVICES,PYM*Boaz Pest Control S,Sale Transaction,3260.0000000000000000,1,7250000002974,0,Debit,3260.0000000000000000,3260.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7372,SERVICES,PYM*Wela Online Corp,Sale Transaction,35968.9100000000000000,6,7250000002974,0,Debit,35968.9100000000000000,35968.9100000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7372,SERVICES,PYM*BIZLAB IT SOLUTIONS,Sale Transaction,40499.9400000000000000,1,7250000002974,0,Debit,40499.9400000000000000,40499.9400000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7372,SERVICES,PYM*Wyvern Innovations,Sale Transaction,450.0000000000000000,3,7250000002974,0,Debit,450.0000000000000000,450.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7372,SERVICES,PYM*Clibase Tech,Sale Transaction,2240.0000000000000000,2,7250000002974,0,Debit,2240.0000000000000000,2240.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7372,SERVICES,PYM*Symph,Sale Transaction,4525.0000000000000000,8,7250000002974,0,Debit,4525.0000000000000000,4525.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7372,SERVICES,PYM*Velcim Information,Sale Transaction,552.0800000000000000,2,7250000002974,0,Debit,552.0800000000000000,552.0800000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7399,OFFICE SERVICE,PYM*1Export,Sale Transaction,11255.0000000000000000,1,7250000002974,0,Debit,11255.0000000000000000,11255.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7399,OFFICE SERVICE,PYM*GWENAYALA.COM,Sale Transaction,22225.0000000000000000,8,7250000002974,0,Debit,22225.0000000000000000,22225.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7399,OFFICE SERVICE,PYM*Magnificat Urns,Sale Transaction,24240.0000000000000000,2,7250000002974,0,Debit,24240.0000000000000000,24240.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7512,TRAVEL,PYM*Zetrans Van Rentals,Sale Transaction,6720.0000000000000000,1,7250000002974,0,Debit,6720.0000000000000000,6720.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7512,TRAVEL,PYM*VPI Cars,Sale Transaction,7900.0000000000000000,2,7250000002974,0,Debit,7900.0000000000000000,7900.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7523,PARKING,PYM*Park 'N Fly,Sale Transaction,74077.5000000000000000,42,7250000004062,0,Debit,74077.5000000000000000,74077.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7523,PARKING,PYM*Park 'N Fly,Credit Transaction,867.5100000000000000,1,7250000004062,0,Credit,-867.5100000000000000,-867.5100000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7941,RECREATION,PYM*PILIPINAS GOLF TOUR,Sale Transaction,14500.0000000000000000,5,7250000002974,0,Debit,14500.0000000000000000,14500.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7941,RECREATION,PYM*Hyve Sports,Sale Transaction,26662.1800000000000000,12,7250000002974,0,Debit,26662.1800000000000000,26662.1800000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7997,ORGANIZATIONS,PYM*SmashPlus,Sale Transaction,1500.0000000000000000,3,7250000002974,0,Debit,1500.0000000000000000,1500.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7997,ORGANIZATIONS,PYM*Subtero Underground,Sale Transaction,2660.0000000000000000,1,7250000003410,0,Debit,2660.0000000000000000,2660.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7997,ORGANIZATIONS,PYM*ELECTRIC STUDIO,Sale Transaction,50745.0000000000000000,9,7250000003410,0,Debit,50745.0000000000000000,50745.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,7999,RECREATION,PYM*SKYDIVE SANTA FE. C,Sale Transaction,42525.0000000000000000,1,7250000002974,0,Debit,42525.0000000000000000,42525.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8011,MEDICAL,PYM*The Growing Brain P,Sale Transaction,350.0000000000000000,1,7250000002974,0,Debit,350.0000000000000000,350.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8011,MEDICAL,PYM*Dermalogique Clinic,Sale Transaction,1050.0000000000000000,1,7250000002974,0,Debit,1050.0000000000000000,1050.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8011,MEDICAL,PYM*Flaunt Estetica,Sale Transaction,15225.0000000000000000,2,7250000002974,0,Debit,15225.0000000000000000,15225.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8021,MEDICAL,PYM*VERA. DENTAL CLINIC,Sale Transaction,1800.0000000000000000,2,7250000002974,0,Debit,1800.0000000000000000,1800.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8043,MEDICAL,PYM*EYE REP Express,Sale Transaction,2015.0000000000000000,1,7250000002974,0,Debit,2015.0000000000000000,2015.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8043,MEDICAL,PYM*Ionspec Philippines,Sale Transaction,7000.0000000000000000,1,7250000002974,0,Debit,7000.0000000000000000,7000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8062,OTHER,PYM*Exponential Univers,Sale Transaction,24990.0000000000000000,1,7250000002974,0,Debit,24990.0000000000000000,24990.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8099,MEDICAL,PYM*Prescription Psychi,Sale Transaction,2800.0000000000000000,1,7250000002974,0,Debit,2800.0000000000000000,2800.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8099,MEDICAL,PYM*BookaDerma,Sale Transaction,3750.0000000000000000,2,7250000002974,0,Debit,3750.0000000000000000,3750.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8111,PRO SERVICES,PYM*LAWHER.PH,Sale Transaction,3375.0000000000000000,1,7250000002974,0,Debit,3375.0000000000000000,3375.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8211,SCHOOLS,"PYM*THE RAYA SCHOOL, IN  ",Sale Transaction,10564.1000000000000000,2,7250000004062,0,Debit,10564.1000000000000000,10564.1000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8220,SCHOOLS,PYM*SOUTHVILLE INTERNAT,Sale Transaction,200.0000000000000000,1,7250000004062,0,Debit,200.0000000000000000,200.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8220,SCHOOLS,PYM*Enderun Extension,Sale Transaction,56000.0000000000000000,3,7250000004062,0,Debit,56000.0000000000000000,56000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8220,SCHOOLS,PYM*Southville Internat,Sale Transaction,15175.0000000000000000,3,7250000004062,0,Debit,15175.0000000000000000,15175.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8220,SCHOOLS,PYM*South SEED-LPDH Col,Sale Transaction,33379.5000000000000000,1,7250000004062,0,Debit,33379.5000000000000000,33379.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8249,SCHOOLS,PYM*Pottery Sessions,Sale Transaction,3600.0000000000000000,1,7250000004062,0,Debit,3600.0000000000000000,3600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8299,SCHOOLS,PYM*Global City Innovat,Sale Transaction,1020.0000000000000000,1,7250000003009,0,Debit,1020.0000000000000000,1020.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8299,SCHOOLS,PYM*Potherese Art Studi,Sale Transaction,4400.0000000000000000,1,7250000004062,0,Debit,4400.0000000000000000,4400.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8299,SCHOOLS,PYM*Life Academy Intern,Sale Transaction,1500.0000000000000000,1,7250000004062,0,Debit,1500.0000000000000000,1500.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8299,SCHOOLS,PYM*MAKEUP SCIENCE ASIA,Sale Transaction,7560.0000000000000000,1,7250000004062,0,Debit,7560.0000000000000000,7560.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8299,SCHOOLS,PYM*HIM Training Instit,Sale Transaction,49000.0000000000000000,1,7250000004062,0,Debit,49000.0000000000000000,49000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-13,2026,3,8661,CHARITY,PYM*New Life The Fort,Sale Transaction,6212.3500000000000000,2,7250000002992,0,Debit,6212.3500000000000000,6212.3500000000000000
Payment Facilitator,PAYMONGO,2026-03-14,2026,3,742,MEDICAL,PYM*Peralta Veterinary,Sale Transaction,16925.0000000000000000,1,7250000002974,0,Debit,16925.0000000000000000,16925.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-14,2026,3,1731,HOME,PYM*KeyConnect IT Servi,Sale Transaction,1600.0000000000000000,1,7250000002974,0,Debit,1600.0000000000000000,1600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-14,2026,3,4111,TRANSPORT,PYM*Fast Cat,Sale Transaction,10906.0000000000000000,4,7250000004062,0,Debit,10906.0000000000000000,10906.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-14,2026,3,4119,OTHER,PYM*Lifeline 16-911,Sale Transaction,24995.0000000000000000,6,7250000002974,0,Debit,24995.0000000000000000,24995.0000000000000000
